Time	Mean	Median	Upper	Lower
2013.11331163409	3.0441248010510176	2.6666834772171684	6.724628355064219	1.4326961105985574
2013.0135263378656	3.0592471222364495	2.671276223811771	6.732125109110427	1.4573538083549604
2012.9137410416413	3.051761359201745	2.6701291384260215	6.687687721215903	1.4416930660646672
2012.813955745417	2.990274948116252	2.6200572025450963	6.663797337216378	1.3844817867750199
2012.7141704491926	2.78274764489321	2.480392625850451	6.261276789467899	1.165435812301215
2012.6143851529682	2.5102699490423217	2.3014333878086966	5.440897463477495	0.9202268959544001
2012.5145998567439	2.249861176581251	2.1448213514376744	4.743375289074189	0.7500479024344674
2012.4148145605195	2.0837743276489795	2.0399348922301948	3.974340963622464	0.6527633540259858
2012.3150292642952	2.0536805555885396	2.0251858913727556	3.7602579140780614	0.6780728568536075
2012.2152439680708	2.0692008360555283	2.0389004788788037	3.7270202558629992	0.7012486571158019
2012.1154586718465	2.113237932495011	2.077090164471168	3.8670765309875863	0.727323970423408
2012.015673375622	2.4566552289191104	2.3559961357792725	4.580322284726713	0.9984525184087167
2011.9158880793977	2.588810841730898	2.4527548385617917	4.875797244670532	1.1084884423380088
2011.8161027831734	2.7356776616070624	2.568671005979721	5.240657904445847	1.325167844119953
2011.716317486949	2.884997800643215	2.6769952272696678	5.512604569692426	1.4883284240327568
2011.6165321907247	2.9532441447190076	2.7243003531665644	5.717924380451028	1.5379754898278053
2011.5167468945003	2.977781873018114	2.7320853020453484	5.888752755386496	1.5533137867851445
2011.416961598276	2.9971899217349307	2.748396659063434	6.007668043278762	1.565780833346752
2011.3171763020516	3.0069375141265073	2.76396249806505	6.007668043278762	1.5777493004357275
2011.2173910058273	3.019585886794128	2.7765349616440043	6.054912919291027	1.585860448920358
2011.117605709603	3.0311469049778172	2.7884646954175283	6.064808271503689	1.588273612312436
2011.0178204133786	3.0372622343476006	2.7993905815850377	6.054912919291027	1.593432883635746
2010.9180351171542	3.041758618257603	2.7999676663450495	6.102253726459065	1.6004208245616707
2010.8182498209299	3.0380783050366604	2.7993905815850377	6.102253726459065	1.593432883635746
2010.7184645247055	3.0326764867357703	2.7889975009355843	6.102915924719047	1.5828369577442305
2010.6186792284811	3.011624248392931	2.77869975651437	5.927601584219353	1.559846795497869
2010.5188939322568	2.948923708732456	2.7236505465616774	5.839220926035634	1.4052667022447873
2010.4191086360324	2.884878503154425	2.6906623563295495	5.7307681098867524	1.2701922059747377
2010.319323339808	2.8415739877990682	2.651919661400019	5.729142530834739	1.1462252755131843
2010.2195380435837	2.7997817510241823	2.6203006596449785	5.521107431556342	1.0881934301128178
2010.1197527473594	2.7884550513187043	2.6044102246227188	5.558186711788486	1.0582766366688932
2010.019967451135	2.771827718658972	2.5933722770552947	5.521107431556342	1.0272626066715513
2009.9201821549107	2.7517373547763584	2.5851173088853137	5.469678727451282	0.9808524655789701
2009.8203968586863	2.7341343490214345	2.575288131109526	5.47782869786238	0.8944119668859218
2009.720611562462	2.7048697549825422	2.559281994655771	5.454647221712659	0.7960179489753552
2009.6208262662376	2.6824952545580465	2.545716094977713	5.465273208085515	0.6897079955937705
2009.5210409700132	2.6569020157754095	2.531457445137684	5.454647221712659	0.6127425425100049
2009.421255673789	NaN	NaN	NaN	NaN
